"","id","trait","ncase","group_name","year","author","consortium","sex","pmid","population","unit","sample_size","build","ncontrol","category","subcategory","ontology","note","mr","nsnp","doi","coverage","study_design","priority","sd"
"34097","eqtl-a-ENSG00000240893","ENSG00000240893",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",3831,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,16948,NA,NA,NA,0,NA
"34098","ebi-a-GCST90010299","CXADR-like membrane protein levels",NA,"public",2020,"Gilly A","NA","NA",33303764,"European","NA",1313,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18197903,NA,NA,NA,0,NA
"34099","eqtl-a-ENSG00000184428","ENSG00000184428",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31470,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19764,NA,NA,NA,0,NA
"34100","eqtl-a-ENSG00000256049","ENSG00000256049",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",14263,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,17751,NA,NA,NA,0,NA
"34101","ukb-e-41246_p15_AFR","Treatment speciality of consultant (recoded)",290,"public",2020,"Pan-UKB team","NA","Males and Females",NA,"African American or Afro-Caribbean","NA",6488,"HG19/GRCh37",6198,"Binary","NA","NA","NA",1,15467472,NA,NA,NA,0,NA
"34102","eqtl-a-ENSG00000188596","ENSG00000188596",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",25262,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18991,NA,NA,NA,0,NA
"34103","prot-c-2974_61_2","contactin-1",NA,"public",2019,"Suhre K","NA","Males and Females",28240269,"European","NA",NA,"HG19/GRCh37",NA,"Continuous","NA","EFO_0007937","name=Contactin-1; chr=12; start=40692442; end=41072418; entrez=1272; uniprot=Q12860",1,501428,NA,NA,NA,0,NA
"34104","ukb-e-20010_AFR","Interpolated Year when operation took place",4290,"public",2020,"Pan-UKB team","NA","Males and Females",NA,"African American or Afro-Caribbean","NA",4290,"HG19/GRCh37",0,"Continuous","NA","NA","NA",1,15541264,NA,NA,NA,0,NA
"34105","finn-b-ULCEROTH","Other ulcerative colitis",795,"public",2021,"NA","NA","Males and Females",NA,"European","NA",NA,"HG19/GRCh37",210300,"Binary","NA","NA","ULCEROTH",1,16380452,NA,NA,NA,0,NA
"34106","eqtl-a-ENSG00000172663","ENSG00000172663",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,17507,NA,NA,NA,0,NA
"34107","ukb-d-M79","Diagnoses - main ICD10: M79 Other soft tissue disorders, not elsewhere classified",6946,"public",2018,"Neale lab","NA","Males and Females",NA,"European","NA",361194,"HG19/GRCh37",354248,"Binary","NA","NA","NA",1,12694879,NA,NA,NA,0,NA
"34108","ieu-b-87","Oral cavity and pharyngeal cancer",2342,"public",2016,"Lesseur","Oncoarray oral cavity and oropharyngeal cancer","Males and Females",27749845,"European","NA",4671,"HG19/GRCh37",2329,"Disease","Cancer","EFO:0006859","Geographic region: North America",1,7510261,NA,NA,NA,0,NA
"34109","eqtl-a-ENSG00000157933","ENSG00000157933",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19319,NA,NA,NA,0,NA
"34110","ubm-a-47","IDP T1 FAST ROIs R mid temp gyrus ant",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",8427,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34111","prot-a-2640","Lysosome membrane protein 2",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34112","prot-a-3259","Zinc finger protein 10",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34113","ukb-b-3852","Pizza intake",NA,"public",2018,"Ben Elsworth","MRC-IEU","Males and Females",NA,"European","SD",64949,"HG19/GRCh37",NA,"Categorical Ordered","NA","NA","102000: Output from GWAS pipeline using Phesant derived variables from UKBiobank",1,9851867,NA,NA,NA,1,NA
"34114","finn-b-C3_SMALL_INTESTINE","Malignant neoplasm of small intestine",252,"public",2021,"NA","NA","Males and Females",NA,"European","NA",NA,"HG19/GRCh37",218540,"Binary","NA","NA","C3_SMALL_INTESTINE",1,16380466,NA,NA,NA,0,NA
"34115","ukb-d-H7_EYELIDNAS","Other specified and unspecified  disorders of eyelid",2186,"public",2018,"Neale lab","NA","Males and Females",NA,"European","NA",361194,"HG19/GRCh37",359008,"Binary","NA","NA","NA",1,10601838,NA,NA,NA,0,NA
"34116","eqtl-a-ENSG00000269220","ENSG00000269220",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",17261,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19267,NA,NA,NA,0,NA
"34117","eqtl-a-ENSG00000246084","ENSG00000246084",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",10736,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19039,NA,NA,NA,0,NA
"34118","prot-a-1445","Cation-independent mannose-6-phosphate receptor",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34119","ebi-a-GCST005070","Urea levels",NA,"public",2017,"Prins BP","NA","NA",28887542,"European","NA",9818,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18093007,NA,NA,NA,0,NA
"34120","ukb-e-100170_CSA","Fizzy drink intake",1469,"public",2020,"Pan-UKB team","NA","Males and Females",NA,"South Asian","NA",1469,"HG19/GRCh37",0,"Continuous","NA","NA","NA",1,9797409,NA,NA,NA,0,NA
"34121","eqtl-a-ENSG00000226833","ENSG00000226833",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",5502,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,17086,NA,NA,NA,0,NA
"34122","eqtl-a-ENSG00000143437","ENSG00000143437",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31470,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,16736,NA,NA,NA,0,NA
"34123","eqtl-a-ENSG00000100852","ENSG00000100852",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31300,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18594,NA,NA,NA,0,NA
"34124","eqtl-a-ENSG00000163154","ENSG00000163154",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,16863,NA,NA,NA,0,NA
"34125","ebi-a-GCST90010239","Matrix metalloproteinase-3 levels",NA,"public",2020,"Gilly A","NA","NA",33303764,"European","NA",1323,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18221903,NA,NA,NA,0,NA
"34126","prot-a-1414","Gamma-interferon-inducible protein 16",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34127","met-a-559","1-palmitoleoylglycerophosphocholine*",NA,"public",2014,"Shin","NA","Males and Females",24816252,"European","log10 units",7812,"HG19/GRCh37",NA,"Metabolites","Lipid","NA",NA,1,2545682,NA,NA,NA,1,0.1771683304
"34128","eqtl-a-ENSG00000231747","ENSG00000231747",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",4677,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,15915,NA,NA,NA,0,NA
"34129","eqtl-a-ENSG00000197021","ENSG00000197021",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",6421,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,10124,NA,NA,NA,0,NA
"34130","eqtl-a-ENSG00000110075","ENSG00000110075",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19193,NA,NA,NA,0,NA
"34131","ebi-a-GCST90001673","CD28- CD127- CD25++ CD8+ T cell %T cell",NA,"public",2020,"Orr<U+00F9> V","NA","NA",32929287,"European","NA",3162,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,15041080,NA,NA,NA,0,NA
"34132","finn-b-F5_ANXPER","Anxious personality disorder",280,"public",2021,"NA","NA","Males and Females",NA,"European","NA",NA,"HG19/GRCh37",212179,"Binary","NA","NA","F5_ANXPER",1,16380428,NA,NA,NA,0,NA
"34133","eqtl-a-ENSG00000267046","ENSG00000267046",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",4994,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,15781,NA,NA,NA,0,NA
"34134","eqtl-a-ENSG00000235374","ENSG00000235374",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",5502,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19491,NA,NA,NA,0,NA
"34135","met-b-133","MDC:%CD1c-",NA,"public",2015,"Roederer","NA","Females",25772697,"European","%",497,"HG19/GRCh37",NA,"Immune system","Immune cell subset frequency","NA","Female twins",1,1623131,NA,NA,NA,1,12.31708105
"34136","ubm-a-2593","NET100 1437",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",7916,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34137","eqtl-a-ENSG00000255521","ENSG00000255521",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",4339,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,16808,NA,NA,NA,0,NA
"34138","eqtl-a-ENSG00000214359","ENSG00000214359",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",3831,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,15421,NA,NA,NA,0,NA
"34139","ubm-a-2686","volume Right-vessel",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",8411,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34140","ubm-a-160","IDP T1 FAST ROIs V cerebellum IX",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",8427,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34141","ieu-a-16","Childhood intelligence",NA,"public",2014,"Benyamin B","SSGAC","Males and Females",23358156,"European","SD",12441,"HG19/GRCh37",NA,"Risk factor","Education","NA",NA,1,1380159,NA,NA,NA,1,NA
"34142","ukb-e-1210_MID","Snoring",854,"public",2020,"Pan-UKB team","NA","Males and Females",NA,"Greater Middle Eastern (Middle Eastern, North African, or Persian)","NA",1390,"HG19/GRCh37",536,"Binary","NA","NA","NA",1,11742709,NA,NA,NA,0,NA
"34143","ebi-a-GCST006655","Breast size",NA,"public",2018,"Hirata T","NA","NA",29855537,"East Asian","NA",5609,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,558659,NA,NA,NA,0,NA
"34144","prot-a-2737","NAD-dependent protein deacylase sirtuin-5, mitochondrial",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34145","ukb-b-13281","Naan bread intake",NA,"public",2018,"Ben Elsworth","MRC-IEU","Males and Females",NA,"European","SD",64944,"HG19/GRCh37",NA,"Categorical Ordered","NA","NA","101230: Output from GWAS pipeline using Phesant derived variables from UKBiobank",1,9851867,NA,NA,NA,1,NA
"34146","met-a-491","Bilirubin (E,E)*",NA,"public",2014,"Shin","NA","Males and Females",24816252,"European","log10 units",7748,"HG19/GRCh37",NA,"Metabolites","Cofactors and vitamins","NA",NA,1,2545661,NA,NA,NA,1,0.3206510978
"34147","eqtl-a-ENSG00000136153","ENSG00000136153",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18625,NA,NA,NA,0,NA
"34148","ukb-b-18799","Treatment/medication code: bendroflumethiazide",25767,"public",2018,"Ben Elsworth","MRC-IEU","Males and Females",NA,"European","SD",462933,"HG19/GRCh37",437166,"Binary","NA","NA","20003#1141194794: Output from GWAS pipeline using Phesant derived variables from UKBiobank",1,9851867,NA,NA,NA,1,NA
"34149","eqtl-a-ENSG00000225450","ENSG00000225450",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",17261,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,17399,NA,NA,NA,0,NA
"34150","ukb-e-1508_p3_AFR","Coffee type",431,"public",2020,"Pan-UKB team","NA","Males and Females",NA,"African American or Afro-Caribbean","NA",3566,"HG19/GRCh37",3135,"Binary","NA","NA","NA",1,15527510,NA,NA,NA,0,NA
"34151","eqtl-a-ENSG00000137845","ENSG00000137845",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31644,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19347,NA,NA,NA,0,NA
"34152","ubm-a-1715","NET100 0559",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",7916,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34153","eqtl-a-ENSG00000107821","ENSG00000107821",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",28683,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,16379,NA,NA,NA,0,NA
"34154","ubm-a-1487","NET100 0331",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",7916,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34155","prot-a-802","Beta-defensin 135",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34156","ebi-a-GCST90000027","Appendicular lean mass",NA,"public",2020,"Pei YF","NA","NA",33097823,"European","NA",244730,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18164071,NA,NA,NA,0,NA
"34157","eqtl-a-ENSG00000267472","ENSG00000267472",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",6421,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,17209,NA,NA,NA,0,NA
"34158","eqtl-a-ENSG00000256897","ENSG00000256897",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",3831,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,13218,NA,NA,NA,0,NA
"34159","eqtl-a-ENSG00000140474","ENSG00000140474",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,16266,NA,NA,NA,0,NA
"34160","eqtl-a-ENSG00000103569","ENSG00000103569",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19699,NA,NA,NA,0,NA
"34161","prot-c-4467_49_2","SPARCL1",NA,"public",2019,"Suhre K","NA","Males and Females",28240269,"European","NA",NA,"HG19/GRCh37",NA,"Continuous","NA","EFO_0007937","name=SPARC-like protein 1; chr=4; start=87473335; end=87531061; entrez=8404; uniprot=Q14515",1,501428,NA,NA,NA,0,NA
"34162","ukb-a-315","Age when periods started (menarche)",NA,"public",2017,"Neale","Neale Lab","Males and Females",NA,"European","SD",176008,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,10894596,NA,NA,NA,1,NA
"34163","prot-a-3135","Ubiquitin-conjugating enzyme E2 B",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34164","finn-b-CD2_INSITU_SKIN","Carcinoma in situ of skin",1379,"public",2021,"NA","NA","Males and Females",NA,"European","NA",NA,"HG19/GRCh37",217413,"Binary","NA","NA","CD2_INSITU_SKIN",1,16380466,NA,NA,NA,0,NA
"34165","eqtl-a-ENSG00000248516","ENSG00000248516",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",10736,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,22075,NA,NA,NA,0,NA
"34166","eqtl-a-ENSG00000183615","ENSG00000183615",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,16615,NA,NA,NA,0,NA
"34167","prot-a-1121","Leucine-rich repeat transmembrane protein FLRT1",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34168","prot-a-1720","LEM domain-containing protein 1",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34169","eqtl-a-ENSG00000175582","ENSG00000175582",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31470,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,17410,NA,NA,NA,0,NA
"34170","ukb-e-102330_CSA","Sweets intake",1469,"public",2020,"Pan-UKB team","NA","Males and Females",NA,"South Asian","NA",1469,"HG19/GRCh37",0,"Continuous","NA","NA","NA",1,9797409,NA,NA,NA,0,NA
"34171","eqtl-a-ENSG00000163956","ENSG00000163956",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,21958,NA,NA,NA,0,NA
"34172","eqtl-a-ENSG00000203797","ENSG00000203797",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",26609,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18009,NA,NA,NA,0,NA
"34173","ukb-b-6218","Mango intake",NA,"public",2018,"Ben Elsworth","MRC-IEU","Males and Females",NA,"European","SD",64949,"HG19/GRCh37",NA,"Categorical Ordered","NA","NA","104510: Output from GWAS pipeline using Phesant derived variables from UKBiobank",1,9851867,NA,NA,NA,1,NA
"34174","prot-a-1634","Uncharacterized protein KIAA2013",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34175","eqtl-a-ENSG00000267551","ENSG00000267551",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",4677,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19269,NA,NA,NA,0,NA
"34176","eqtl-a-ENSG00000258289","ENSG00000258289",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31470,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18234,NA,NA,NA,0,NA
"34177","eqtl-a-ENSG00000168944","ENSG00000168944",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18456,NA,NA,NA,0,NA
"34178","ubm-a-58","IDP T1 FAST ROIs L postcent gyrus",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",8427,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34179","ebi-a-GCST90012037","Pentraxin-related protein PTX3 levels",NA,"public",2020,"Folkersen L","NA","NA",33067605,"European","NA",21758,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,12719189,NA,NA,NA,0,NA
"34180","eqtl-a-ENSG00000186431","ENSG00000186431",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",14263,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,21076,NA,NA,NA,0,NA
"34181","prot-a-1313","Heparin-binding EGF-like growth factor",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
"34182","ubm-a-392","IDP dMRI TBSS L2 Splenium of corpus callosum",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",7532,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34183","ebi-a-GCST90011415","OTU97_86 (Phascolarctobacterium) abundance",NA,"public",2021,"R<U+00FC>hlemann MC","NA","NA",33462482,"European","NA",8956,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,5424850,NA,NA,NA,0,NA
"34184","ubm-a-2041","NET100 0885",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",7916,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34185","ubm-a-500","IDP dMRI TBSS ICVF Anterior limb of internal capsule R",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",7532,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34186","eqtl-a-ENSG00000225578","ENSG00000225578",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",4022,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,16698,NA,NA,NA,0,NA
"34187","ukb-d-20528","Diagnosed with life-threatening illness",19291,"public",2018,"Neale lab","NA","Males and Females",NA,"European","NA",117617,"HG19/GRCh37",98326,"Binary","NA","NA","NA",1,13571579,NA,NA,NA,0,NA
"34188","ebi-a-GCST90002377","White blood cell count",NA,"public",2020,"Chen MH","NA","NA",32888493,"South Asian","NA",8188,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,26239974,NA,NA,NA,0,NA
"34189","eqtl-a-ENSG00000186994","ENSG00000186994",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",26196,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19940,NA,NA,NA,0,NA
"34190","ukb-b-7844","Diagnoses - secondary ICD10: D50.9 Iron deficiency anaemia, unspecified",1869,"public",2018,"Ben Elsworth","MRC-IEU","Males and Females",NA,"European","SD",463010,"HG19/GRCh37",461141,"Binary","NA","NA","41204#D509: Output from GWAS pipeline using Phesant derived variables from UKBiobank",1,9851867,NA,NA,NA,1,NA
"34191","eqtl-a-ENSG00000139055","ENSG00000139055",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18147,NA,NA,NA,0,NA
"34192","finn-b-ST19_INJURY_EYE_ORBIT","Injury of eye and orbit",2280,"public",2021,"NA","NA","Males and Females",NA,"European","NA",NA,"HG19/GRCh37",196254,"Binary","NA","NA","ST19_INJURY_EYE_ORBIT",1,16380362,NA,NA,NA,0,NA
"34193","eqtl-a-ENSG00000136866","ENSG00000136866",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",31684,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,18335,NA,NA,NA,0,NA
"34194","ebi-a-GCST90001984","HLA DR on CD14- CD16+ monocyte",NA,"public",2020,"Orr<U+00F9> V","NA","NA",32929287,"European","NA",3621,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,15029878,NA,NA,NA,0,NA
"34195","ukb-b-16508","Treatment/medication code: alendronate sodium",5360,"public",2018,"Ben Elsworth","MRC-IEU","Males and Females",NA,"European","SD",462933,"HG19/GRCh37",457573,"Binary","NA","NA","20003#1140922174: Output from GWAS pipeline using Phesant derived variables from UKBiobank",1,9851867,NA,NA,NA,1,NA
"34196","eqtl-a-ENSG00000160214","ENSG00000160214",NA,"public",2018,"Vosa U","NA","Males and Females",NA,"European","NA",26196,"HG19/GRCh37",NA,"NA","NA","NA","NA",1,19922,NA,NA,NA,0,NA
"34197","ubm-a-3066","a2009s rh G&S occipital inf thickness",NA,"public",2018,"Elliott LT","NA","Males",30305740,"European","NA",8411,"HG19/GRCh37",NA,"Continuous","Psychiatric / neurological","NA","NA",1,11734354,NA,NA,NA,0,NA
"34198","prot-a-2058","Neuromedin-B",NA,"public",2018,"Sun BB","NA","Males and Females",29875488,"European","NA",3301,"HG19/GRCh37",NA,"Immune system","Protein","NA","NA",1,10534735,NA,NA,NA,0,NA
